,Suburb,Address,Rooms,Price,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Type_h,Type_t,Type_u,Method_PI,Method_S,Method_SA,Method_SP,Method_VB
2643,Flemington,29 Finsbury St,0.2222222222222222,0.11385305664610207,Nelson,18/06/2016,0.09147609147609148,0.03172978505629478,0.15,0.25,0.0,0.0004133815534832592,0.0033696506795462206,0.8564476885644768,Moonee Valley,0.5127128497971635,0.4556160578873174,Northern Metropolitan,0.15625438063641886,1,0,0,0,0,0,0,1
2644,Flemington,114 Shields St,0.1111111111111111,0.09781267526640494,Nelson,22/05/2016,0.09147609147609148,0.03172978505629478,0.1,0.125,0.0,0.00038105003533373054,0.003413852631423072,0.9351389500497441,Melbourne,0.51400480607736,0.4589051108228025,Northern Metropolitan,0.15625438063641886,1,0,0,0,0,0,1,0
2645,Flemington,20 Glance St,0.2222222222222222,0.10162647223780145,Rendina,23/04/2016,0.09147609147609148,0.03172978505629478,0.15,0.125,0.4,0.0009283764497221799,0.003413852631423072,0.8746958637469586,Moonee Valley,0.5114208935169579,0.4504997533210275,Northern Metropolitan,0.15625438063641886,1,0,0,0,1,0,0,0
2646,Flemington,65 Victoria St,0.2222222222222222,0.08581043185642176,Jellis,24/09/2016,0.09147609147609148,0.03172978505629478,0.2,0.25,0.0,0.0003741218528731173,0.003413852631423072,0.8625304136253041,Moonee Valley,0.5115500891449821,0.45908783598589076,Northern Metropolitan,0.15625438063641886,1,0,0,0,0,0,0,1
2647,Flemington,8/300 Racecourse Rd,0.0,0.034772854739203586,Nelson,25/02/2017,0.09147609147609148,0.03172978505629478,0.05,0.125,0.1,0.0018890844175938884,0.0011232168931820735,0.8321167883211679,Moonee Valley,0.5097413503527071,0.45570742046886153,Northern Metropolitan,0.15625438063641886,0,0,1,0,0,0,1,0
2648,Flemington,5/69 Edinburgh St,0.1111111111111111,0.029725182277061134,Jellis,26/07/2016,0.09147609147609148,0.03172978505629478,0.1,0.125,0.1,0.0,0.003413852631423072,0.9416058394160584,Moonee Valley,0.5127128497971635,0.4500429404133068,Northern Metropolitan,0.15625438063641886,0,0,1,0,0,0,0,1
2649,Flemington,4 Farnham St,0.2222222222222222,0.1155356141334829,Nelson,27/11/2016,0.09147609147609148,0.03172978505629478,0.15,0.125,0.1,0.0005634921734632137,0.0018870043805458835,0.9051094890510949,Moonee Valley,0.5171055011498407,0.4531492681857036,Northern Metropolitan,0.15625438063641886,1,0,0,0,1,0,0,0
2650,Flemington,5/121 Wellington St,0.1111111111111111,0.03763320246775098,Jellis,28/05/2016,0.09147609147609148,0.03172978505629478,0.1,0.125,0.1,0.0,0.0011681455689093565,0.9416058394160584,Moonee Valley,0.5162011317536985,0.45698649661047946,Northern Metropolitan,0.15625438063641886,0,0,1,0,1,0,0,0
2651,Footscray,4/33 Ballarat Rd,0.2222222222222222,0.056085249579360626,Nelson,3/09/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0005981330857662801,0.003413852631423072,0.9351389500497441,Maribyrnong,0.5000516782512107,0.4335063131543632,Western Metropolitan,0.3420868183729732,0,1,0,0,1,0,0,0
2652,Footscray,202/51 Gordon St,0.0,0.0,Burnham,3/09/2016,0.13305613305613306,0.011258955987717503,0.05,0.125,0.0,0.0,0.003413852631423072,0.98661800486618,Maribyrnong,0.5057362858840843,0.4186142123631622,Western Metropolitan,0.3420868183729732,0,0,1,1,0,0,0,0
2653,Footscray,4 Adelaide St,0.3333333333333333,0.12787436904094224,Nelson,3/12/2016,0.13305613305613306,0.011258955987717503,0.2,0.25,0.1,0.0007366967349785457,0.002920363922273391,0.8746958637469586,Maribyrnong,0.5016020257874464,0.4163301478246367,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2654,Footscray,11/44 Everard St,0.1111111111111111,0.03881099270891755,Jas,3/12/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Maribyrnong,0.49901811322704426,0.41432017103074353,Western Metropolitan,0.3420868183729732,0,0,1,0,0,0,1,0
2655,Footscray,9 Lynch St,0.2222222222222222,0.10297251822770612,Naison,3/12/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0006743430928330262,0.002201505110636864,0.8564476885644768,Maribyrnong,0.49811374383091134,0.4324099621758855,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2656,Footscray,25 Southampton St,0.2222222222222222,0.08468872686483454,Sweeney,3/12/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.0,0.0003787406411801928,0.0020891834213186567,0.8564476885644768,Maribyrnong,0.49953489573912285,0.41523379684615896,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2657,Footscray,37 Stirling St,0.2222222222222222,0.14324172742568705,Village,3/12/2016,0.13305613305613306,0.011258955987717503,0.15,0.25,0.0,0.0011477688943082672,0.0035044367067280694,0.8442822384428224,Maribyrnong,0.49966409136714707,0.4299431724742717,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2658,Footscray,58 Wolverhampton St,0.3333333333333333,0.10005608524957936,Village,3/12/2016,0.13305613305613306,0.011258955987717503,0.2,0.25,0.1,0.00035564669964481516,0.0036167583960462764,0.98661800486618,Maribyrnong,0.49643420066665134,0.41961920076012177,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2659,Footscray,2/3 Eldridge St,0.0,0.014694335389792484,Sweeney,4/02/2016,0.13305613305613306,0.011258955987717503,0.05,0.125,0.1,0.0,0.0011232168931820735,0.9416058394160584,Maribyrnong,0.5062530683961628,0.4208069143201696,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2660,Footscray,8 Buckingham St,0.2222222222222222,0.08872686483454852,Jas,4/03/2017,0.13305613305613306,0.011258955987717503,0.15,0.25,0.2,0.0004711164073217032,0.0023812198135459957,0.9659367396593674,Maribyrnong,0.4926875274540678,0.42053282657553714,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2661,Footscray,1/3 Eldridge St,0.0,0.015928210880538418,Sweeney,4/03/2017,0.13305613305613306,0.011258955987717503,0.05,0.125,0.1,0.0,0.0011681455689093565,0.9416058394160584,Maribyrnong,0.5062530683961628,0.4208069143201696,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2662,Footscray,1/15 Geelong Rd,0.3333333333333333,0.08480089736399327,Jellis,4/03/2017,0.13305613305613306,0.011258955987717503,0.2,0.25,0.2,0.0005773485383844402,0.003594294058182635,0.9781021897810219,Maribyrnong,0.49953489573912285,0.42674548212033075,Western Metropolitan,0.3420868183729732,0,1,0,0,1,0,0,0
2663,Footscray,9/55 Moreland St,0.1111111111111111,0.05832865956253505,Jas,4/03/2017,0.13305613305613306,0.011258955987717503,0.1,0.125,0.3,0.006452447264984504,0.001954397394136808,0.9781021897810219,Maribyrnong,0.48855326735742993,0.43359767573590735,Western Metropolitan,0.3420868183729732,0,0,1,0,0,0,1,0
2664,Footscray,1/30 Pickett St,0.1111111111111111,0.024677509814918678,Burnham,4/03/2017,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.00010854152521627476,0.0007862518252274514,0.9939172749391727,Maribyrnong,0.4924291361980285,0.4240046046741105,Western Metropolitan,0.3420868183729732,0,0,1,1,0,0,0,0
2665,Footscray,5/28 Eleanor St,0.1111111111111111,0.0443073471676949,Jas,6/08/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0012840231493669951,0.0016848253397731103,0.9902676399026764,Maribyrnong,0.5047027208599271,0.41441153361228766,Western Metropolitan,0.3420868183729732,0,1,0,1,0,0,0,0
2666,Footscray,1/38 Lynch St,0.0,0.03051037577117218,Village,6/08/2016,0.13305613305613306,0.011258955987717503,0.05,0.125,0.0,0.0,0.003413852631423072,0.9537712895377128,Maribyrnong,0.4988889175990292,0.4302172602189041,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2667,Footscray,8 McCubbin St,0.2222222222222222,0.09254066180594504,Village,6/08/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0008336912894271317,0.0026507918679096933,0.9051094890510949,Maribyrnong,0.5054778946280449,0.4166955981508132,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2668,Footscray,6/114 Commercial Rd,0.0,0.02310712282669658,Sweeney,7/05/2016,0.13305613305613306,0.011258955987717503,0.05,0.125,0.1,0.001535747112102611,0.0010333595417275077,0.9416058394160584,Maribyrnong,0.497080178806745,0.42025873883090475,Western Metropolitan,0.3420868183729732,0,0,1,1,0,0,0,0
2669,Footscray,3/8 Eleanor St,0.1111111111111111,0.03252944475602917,Sweeney,7/05/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.003413852631423072,0.9391727493917275,Maribyrnong,0.5063822640241871,0.414594258775376,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2670,Footscray,8 Jerrold St,0.1111111111111111,0.07481772293886708,Jas,7/05/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.0,0.0004965197430106186,0.002201505110636864,0.8686131386861314,Maribyrnong,0.5043151339758636,0.41952783817857764,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2671,Footscray,32 Commercial Rd,0.2222222222222222,0.12002243409983174,Burnham,7/11/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.3,0.0013509955798195901,0.002695720543636976,0.9172749391727494,Maribyrnong,0.5018604170434857,0.4208069143201696,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2672,Footscray,11 Commercial Rd,0.2222222222222222,0.09478407178911946,Sweeney,8/10/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.3,0.0009537797854110953,0.003413852631423072,0.9351389500497441,Maribyrnong,0.5031523733236821,0.42135508980940845,Western Metropolitan,0.3420868183729732,1,0,0,1,0,0,0,0
2673,Footscray,105/64 Cross St,0.1111111111111111,0.045429052159282106,Sweeney,8/10/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Maribyrnong,0.49346270122218566,0.41039158002447546,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2674,Footscray,1/13 Essex St,0.2222222222222222,0.08614694335389793,Village,8/10/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0,0.003167471638773447,0.9902676399026764,Maribyrnong,0.49914730885506847,0.4141374458676553,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2675,Footscray,13 Lynch St,0.3333333333333333,0.1351654514862591,Sweeney/Advantage,8/10/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.2,0.0009491609971040197,0.003413852631423072,0.9351389500497441,Maribyrnong,0.4982429394589264,0.43222723701279725,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2676,Footscray,6/11 Nicholson St,0.2222222222222222,0.0443073471676949,Nelson,8/10/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0,0.002021790407727732,0.9598540145985401,Maribyrnong,0.5008268520193285,0.4283900085880733,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2677,Footscray,3 Park St,0.3333333333333333,0.07739764441951767,Sweeney,8/10/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.2,0.0006397021805299598,0.001954397394136808,0.8442822384428224,Maribyrnong,0.5070282421642807,0.4170610484769638,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2678,Footscray,39 Dudley St,0.1111111111111111,0.09141895681435783,Village,10/12/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.0,0.0004849727722429298,0.003413852631423072,0.8564476885644768,Maribyrnong,0.4982429394589264,0.41221883165525436,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2679,Footscray,8/19 Empire St,0.1111111111111111,0.021985417835109367,Sweeney,10/12/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.0014601819611366955,0.9537712895377128,Maribyrnong,0.5083201984444864,0.4197105633416659,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2680,Footscray,1 Stanlake St,0.3333333333333333,0.13628715647784634,hockingstuart,10/12/2016,0.13305613305613306,0.011258955987717503,0.2,0.25,0.3,0.0,0.004268224194091879,0.9172749391727494,Maribyrnong,0.5041859383478485,0.4138633581230488,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2681,Footscray,2/10 Swan St,0.2222222222222222,0.07055524397083567,Jas,10/12/2016,0.13305613305613306,0.011258955987717503,0.15,0.25,0.2,0.0003787406411801928,6.73930135909244e-05,0.9878345498783455,Maribyrnong,0.5009560476473436,0.4156906097538537,Western Metropolitan,0.3420868183729732,0,1,0,0,1,0,0,0
2682,Footscray,84 Victoria St,0.2222222222222222,0.07739764441951767,Jas,10/12/2016,0.13305613305613306,0.011258955987717503,0.15,0.25,0.1,0.0004549506482469389,0.003413852631423072,0.9351389500497441,Maribyrnong,0.4915247668018864,0.4208069143201696,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2683,Footscray,211A Ballarat Rd,0.1111111111111111,0.09702748177229388,Burnham,11/02/2017,0.13305613305613306,0.011258955987717503,0.1,0.125,0.2,0.0015172719588743089,0.0020667190834550153,0.9051094890510949,Maribyrnong,0.5059946771401236,0.4171524110585079,Western Metropolitan,0.3420868183729732,1,0,0,1,0,0,0,0
2684,Footscray,13/2 Saltriver Pl,0.2222222222222222,0.06606842400448681,Jellis,11/02/2017,0.13305613305613306,0.011258955987717503,0.15,0.25,0.1,0.020045541252707764,0.003413852631423072,0.9351389500497441,Maribyrnong,0.4921707449419892,0.4352422022036499,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2685,Footscray,120 MacPherson St,0.2222222222222222,0.07571508693213685,Biggin,12/06/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0006119894506875066,0.002583398854318769,0.8686131386861314,Maribyrnong,0.49746776569080847,0.41806603687392335,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2686,Footscray,3/53 Whitehall St,0.1111111111111111,0.03757711721817162,Village,12/06/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.0016848253397731103,0.9902676399026764,Maribyrnong,0.4888116586134692,0.43222723701279725,Western Metropolitan,0.3420868183729732,0,0,1,0,0,0,0,1
2687,Footscray,2/58 Everard St,0.1111111111111111,0.0532809871003926,Sweeney,12/11/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0002563427510426915,0.003413852631423072,0.9351389500497441,Maribyrnong,0.4982429394589264,0.4142288084491994,Western Metropolitan,0.3420868183729732,0,1,0,0,1,0,0,0
2688,Footscray,2/15 Geelong Rd,0.1111111111111111,0.054963544587773416,Burnham,12/11/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0003741218528731173,0.003413852631423072,0.9781021897810219,Maribyrnong,0.4994057001111078,0.4268368447018749,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2689,Footscray,6 John St,0.3333333333333333,0.11385305664610207,Biggin,13/08/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.2,0.0014618464991894026,0.003413852631423072,0.9351389500497441,Maribyrnong,0.4916539624299106,0.41770058654777276,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2690,Footscray,36 Windsor St,0.2222222222222222,0.09500841278743691,Jas,13/08/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0010415367632455302,0.002920363922273391,0.8686131386861314,Maribyrnong,0.4912663755458471,0.4199846510862983,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2691,Footscray,95 Gordon St,0.2222222222222222,0.07795849691531127,Jas,14/05/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.2,0.0007459343115926968,0.0028978995844097495,0.8564476885644768,Maribyrnong,0.5026355908116036,0.4179746742923792,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2692,Footscray,4/5 Empire St,0.1111111111111111,0.023555804823331465,Gunn&Co,15/10/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.0015500393125912613,0.9294403892944039,Maribyrnong,0.5067698509082414,0.41952783817857764,Western Metropolitan,0.3420868183729732,0,0,1,0,0,0,1,0
2693,Footscray,3/23 Pickett St,0.1111111111111111,0.039035333707235,Jas,15/10/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.0014826462990003369,0.9927007299270073,Maribyrnong,0.49204154931397415,0.42382187951102224,Western Metropolitan,0.3420868183729732,0,0,1,0,0,0,1,0
2694,Footscray,9/6 Rosamond Rd,0.1111111111111111,0.03645541222658441,Rendina,15/10/2016,0.13305613305613306,0.011258955987717503,0.1,0.25,0.1,0.00015011061997995446,0.0017971470290913175,0.9951338199513382,Maribyrnong,0.5096121547246828,0.41294973230763343,Western Metropolitan,0.3420868183729732,0,1,0,0,0,0,1,0
2695,Footscray,53 Ryan St,0.1111111111111111,0.12170499158721257,Sweeney,15/10/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.000424928524250948,0.0023138267999550715,0.8564476885644768,Maribyrnong,0.4957882225265485,0.4295777221481471,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2696,Footscray,105/72 Cross St,0.0,0.03252944475602917,Biggin,16/04/2016,0.13305613305613306,0.011258955987717503,0.05,0.125,0.1,0.0,0.0011232168931820735,0.8807785888077859,Maribyrnong,0.49346270122218566,0.41039158002447546,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2697,Footscray,6/63 Everard St,0.1111111111111111,0.05945036455412227,Sweeney,16/04/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.3,0.0004780445897823165,0.003413852631423072,0.9294403892944039,Maribyrnong,0.49746776569080847,0.41450289619383185,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2698,Footscray,2 Buckingham St,0.2222222222222222,0.07425687044307347,Jas,16/07/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0005681109617702892,0.002695720543636976,0.9051094890510949,Maribyrnong,0.4926875274540678,0.4208069143201696,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2699,Footscray,4/97 Cowper St,0.0,0.02131239484015704,Sweeney,16/07/2016,0.13305613305613306,0.011258955987717503,0.05,0.125,0.1,0.0,0.003413852631423072,0.9416058394160584,Maribyrnong,0.4873905067052485,0.43039998538196644,Western Metropolitan,0.3420868183729732,0,0,1,1,0,0,0,0
2700,Footscray,45 Droop St,0.2222222222222222,0.1076836791923724,Sweeney,16/07/2016,0.13305613305613306,0.011258955987717503,0.15,0.25,0.2,0.0008868073549585002,0.003413852631423072,0.9351389500497441,Maribyrnong,0.49733857006278426,0.4255577685603089,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2701,Footscray,88 Eleanor St,0.2222222222222222,0.07739764441951767,Sweeney,16/07/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0005588733851561381,0.0022239694485005055,0.8807785888077859,Maribyrnong,0.4999224826231864,0.4138633581230488,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2702,Footscray,13/41 Moreland St,0.1111111111111111,0.05451486259113853,hockingstuart,16/07/2016,0.13305613305613306,0.011258955987717503,0.1,0.25,0.1,0.0,0.0017522183533640347,0.9939172749391727,Maribyrnong,0.4910079842898078,0.43441993896977865,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2703,Footscray,2/36 Empire St,0.1111111111111111,0.025238362310712283,Sweeney,17/09/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Maribyrnong,0.5099997416087464,0.4203501014124489,Western Metropolitan,0.3420868183729732,0,0,1,1,0,0,0,0
2704,Footscray,8/33 Gordon St,0.0,0.024677509814918678,Burnham,17/09/2016,0.13305613305613306,0.011258955987717503,0.05,0.125,0.1,0.0001362542550587279,0.0015725036504549029,0.9355231143552312,Maribyrnong,0.5067698509082414,0.41852284978164406,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2705,Footscray,31 Southampton St,0.2222222222222222,0.08698822209758833,Burnham,17/09/2016,0.13305613305613306,0.011258955987717503,0.15,0.25,0.2,0.0007436249174391591,0.005121869032910255,0.9537712895377128,Maribyrnong,0.49901811322704426,0.41514243426461483,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2706,Footscray,2 French St,0.2222222222222222,0.08244531688166012,Sweeney,18/03/2017,0.13305613305613306,0.011258955987717503,0.15,0.25,0.1,0.00028174608673160685,0.003413852631423072,0.9351389500497441,Maribyrnong,0.4915247668018864,0.4255577685603089,Western Metropolitan,0.3420868183729732,0,1,0,0,0,0,1,0
2707,Footscray,12/3 Gordon St,0.0,0.014021312394840156,Trimson,18/03/2017,0.13305613305613306,0.011258955987717503,0.05,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Maribyrnong,0.5099997416087464,0.4189796626893388,Western Metropolitan,0.3420868183729732,0,0,1,0,0,0,0,1
2708,Footscray,88 Victoria St,0.2222222222222222,0.0886146943353898,Village,18/03/2017,0.13305613305613306,0.011258955987717503,0.15,0.125,0.0,0.0006050612682268933,0.0020667190834550153,0.9351389500497441,Maribyrnong,0.49139557117387134,0.4208069143201696,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2709,Footscray,405/250 Barkly St,0.1111111111111111,0.03196859226023556,Sweeney,18/06/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.0016848253397731103,0.98661800486618,Maribyrnong,0.49527144001446993,0.42418732983717283,Western Metropolitan,0.3420868183729732,0,0,1,0,0,0,1,0
2710,Footscray,167 Gordon St,0.1111111111111111,0.07021873247335951,Jas,18/06/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.2,0.0005842767208450535,0.002021790407727732,0.8686131386861314,Maribyrnong,0.4983721350869506,0.41742649880314037,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2711,Footscray,4/2 Saltriver Pl,0.2222222222222222,0.06505888951205833,Greg,18/06/2016,0.13305613305613306,0.011258955987717503,0.15,0.25,0.1,0.0,0.003413852631423072,0.9351389500497441,Maribyrnong,0.4921707449419892,0.4352422022036499,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2712,Footscray,224 Ballarat Rd,0.1111111111111111,0.06791923724060572,Rendina,19/11/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0004895915605500053,0.002201505110636864,0.8564476885644768,Maribyrnong,0.5067698509082414,0.4166955981508132,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2713,Footscray,7 Essex St,0.1111111111111111,0.07425687044307347,Sweeney,19/11/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0007390061291320834,0.002111647759182298,0.8564476885644768,Maribyrnong,0.4988889175990292,0.4159646974984861,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2714,Footscray,51 Lynch St,0.1111111111111111,0.08670779584969153,Jas,22/05/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0007228403700573192,0.0020891834213186567,0.8746958637469586,Maribyrnong,0.49863052634298993,0.42921227182194455,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2715,Footscray,216a Ballarat Rd,0.3333333333333333,0.06887268648345485,Raine,22/08/2016,0.13305613305613306,0.011258955987717503,0.2,0.25,0.2,0.0,0.002830506570818825,0.9963503649635036,Maribyrnong,0.5065114596522021,0.41696968589544564,Western Metropolitan,0.3420868183729732,0,1,0,0,0,0,0,1
2716,Footscray,35 Leander St,0.1111111111111111,0.08412787436904094,Jas,22/08/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.000512685502085383,0.0024486128271369203,0.8807785888077859,Maribyrnong,0.49914730885506847,0.4134979077968723,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2717,Footscray,49 MacPherson St,0.1111111111111111,0.06461020751542344,Sweeney,22/08/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0003048400282669844,0.0018645400426822419,0.9416058394160584,Maribyrnong,0.5012144389033828,0.4188883001077946,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2718,Footscray,69 MacPherson St,0.1111111111111111,0.07543466068424004,Sweeney,22/08/2016,0.13305613305613306,0.011258955987717503,0.1,0.125,0.0,0.0005958236916127423,0.0024261484892732785,0.8564476885644768,Maribyrnong,0.49953489573912285,0.41870557494470634,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2719,Footscray,4/11 Nicholson St,0.0,0.022097588334268087,Sweeney,24/09/2016,0.13305613305613306,0.011258955987717503,0.05,0.125,0.1,0.004117649775757828,0.0009435021902729418,0.9476885644768857,Maribyrnong,0.5008268520193285,0.4283900085880733,Western Metropolitan,0.3420868183729732,0,0,1,1,0,0,0,0
2720,Footscray,2/25 Stanlake St,0.2222222222222222,0.06887268648345485,Jas,24/09/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0002886742691922201,0.002538470178591486,0.9781021897810219,Maribyrnong,0.5043151339758636,0.41231019423685045,Western Metropolitan,0.3420868183729732,0,1,0,0,1,0,0,0
2721,Footscray,24 Dudley St,0.2222222222222222,0.08581043185642176,Village,25/02/2017,0.13305613305613306,0.011258955987717503,0.15,0.125,0.0,0.0004387848891721746,0.0022239694485005055,0.8929440389294404,Maribyrnong,0.5006976563913043,0.41221883165525436,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2722,Footscray,12/14 Eldridge St,0.1111111111111111,0.025799214806505887,C21,25/02/2017,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0020368856434203053,0.0016623610019094687,0.9416058394160584,Maribyrnong,0.50728663342032,0.42135508980940845,Western Metropolitan,0.3420868183729732,0,0,1,1,0,0,0,0
2723,Footscray,65 Hyde St,0.2222222222222222,0.07347167694896242,Jas,25/02/2017,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.00048728216639646753,0.002111647759182298,0.8686131386861314,Maribyrnong,0.48661533293713066,0.4286640963327057,Western Metropolitan,0.3420868183729732,1,0,0,0,0,0,1,0
2724,Footscray,3/22 Pickett St,0.1111111111111111,0.030846887268648347,Trimson,25/02/2017,0.13305613305613306,0.011258955987717503,0.1,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Maribyrnong,0.4926875274540678,0.4244614175818052,Western Metropolitan,0.3420868183729732,0,0,1,0,1,0,0,0
2725,Footscray,62 Moore St,0.2222222222222222,0.10039259674705553,GL,26/07/2016,0.13305613305613306,0.011258955987717503,0.15,0.25,0.2,0.00045264125409340115,0.003459508031000786,0.9854014598540146,Maribyrnong,0.49591741815457274,0.4308567982896871,Western Metropolitan,0.3420868183729732,1,0,0,0,1,0,0,0
2726,Footscray,26/2 Ballarat Rd,0.2222222222222222,0.053393157599551315,Nelson,27/06/2016,0.13305613305613306,0.011258955987717503,0.15,0.125,0.1,0.0,0.003413852631423072,0.9351389500497441,Maribyrnong,0.5004392651352649,0.435973102855977,Western Metropolitan,0.3420868183729732,0,0,1,0,0,0,1,0
